_from,_to,amount,timestamp,txn_type,scenario
bank_account/acct_42_000375,bank_account/acct_42_000099,49835.03,2025-12-23T12:49:54.108161Z,RTGS,background
bank_account/acct_42_000015,bank_account/acct_42_000332,185772.35,2025-12-15T14:52:54.108161Z,UPI,background
bank_account/acct_42_000045,bank_account/acct_42_000048,189234.81,2025-12-24T19:01:54.108161Z,IMPS,background
bank_account/acct_42_000412,bank_account/acct_42_000208,76320.01,2025-12-31T14:13:54.108161Z,UPI,background
bank_account/acct_42_000093,bank_account/acct_42_000049,62307.96,2026-01-19T04:15:54.108161Z,UPI,background
bank_account/acct_42_000255,bank_account/acct_42_000046,36994.82,2026-01-05T12:06:54.108161Z,RTGS,background
bank_account/acct_42_000179,bank_account/acct_42_000331,126638.16,2026-01-09T03:31:54.108161Z,NEFT,background
bank_account/acct_42_000268,bank_account/acct_42_000131,4178.11,2025-12-23T16:52:54.108161Z,NEFT,background
bank_account/acct_42_000349,bank_account/acct_42_000191,19188.52,2026-01-30T00:53:54.108161Z,NEFT,background
bank_account/acct_42_000002,bank_account/acct_42_000167,77012.23,2026-01-28T23:33:54.108161Z,UPI,background
bank_account/acct_42_000439,bank_account/acct_42_000035,191146.77,2026-01-17T21:13:54.108161Z,IMPS,background
bank_account/acct_42_000093,bank_account/acct_42_000274,43752.93,2026-01-08T15:38:54.108161Z,RTGS,background
bank_account/acct_42_000307,bank_account/acct_42_000191,114839.6,2025-12-04T03:54:54.108161Z,RTGS,background
bank_account/acct_42_000259,bank_account/acct_42_000076,162890.86,2026-01-02T17:54:54.108161Z,NEFT,background
bank_account/acct_42_000275,bank_account/acct_42_000406,188146.73,2025-12-10T08:18:54.108161Z,UPI,background
bank_account/acct_42_000055,bank_account/acct_42_000178,136638.11,2025-12-24T01:15:54.108161Z,RTGS,background
bank_account/acct_42_000051,bank_account/acct_42_000254,38712.62,2026-01-20T22:01:54.108161Z,UPI,background
bank_account/acct_42_000232,bank_account/acct_42_000337,109641.29,2026-01-06T03:39:54.108161Z,NEFT,background
bank_account/acct_42_000342,bank_account/acct_42_000283,13186.17,2026-01-15T06:28:54.108161Z,RTGS,background
bank_account/acct_42_000122,bank_account/acct_42_000418,98204.55,2025-12-11T05:09:54.108161Z,NEFT,background
bank_account/acct_42_000183,bank_account/acct_42_000030,183330.44,2025-12-03T02:33:54.108161Z,NEFT,background
bank_account/acct_42_000434,bank_account/acct_42_000266,18281.6,2025-12-20T08:00:54.108161Z,IMPS,background
bank_account/acct_42_000387,bank_account/acct_42_000279,128675.38,2026-01-12T08:00:54.108161Z,RTGS,background
bank_account/acct_42_000229,bank_account/acct_42_000390,39688.5,2025-11-30T21:34:54.108161Z,IMPS,background
bank_account/acct_42_000206,bank_account/acct_42_000222,75475.68,2025-12-30T18:08:54.108161Z,IMPS,background
bank_account/acct_42_000053,bank_account/acct_42_000164,112294.47,2025-12-22T05:40:54.108161Z,UPI,background
bank_account/acct_42_000254,bank_account/acct_42_000402,154171.08,2025-12-11T19:36:54.108161Z,NEFT,background
bank_account/acct_42_000270,bank_account/acct_42_000425,8422.35,2025-12-01T15:54:54.108161Z,UPI,background
bank_account/acct_42_000300,bank_account/acct_42_000382,180065.24,2025-12-27T13:01:54.108161Z,UPI,background
bank_account/acct_42_000378,bank_account/acct_42_000024,106905.0,2026-01-27T08:36:54.108161Z,IMPS,background
bank_account/acct_42_000096,bank_account/acct_42_000180,192841.0,2026-01-26T19:35:54.108161Z,IMPS,background
bank_account/acct_42_000378,bank_account/acct_42_000260,104844.49,2026-01-19T01:35:54.108161Z,UPI,background
bank_account/acct_42_000348,bank_account/acct_42_000357,9039.67,2026-01-17T15:34:54.108161Z,IMPS,background
bank_account/acct_42_000095,bank_account/acct_42_000113,142510.87,2026-01-26T12:00:54.108161Z,IMPS,background
bank_account/acct_42_000105,bank_account/acct_42_000292,128120.19,2026-01-30T17:24:54.108161Z,IMPS,background
bank_account/acct_42_000105,bank_account/acct_42_000352,23354.57,2026-01-12T18:47:54.108161Z,RTGS,background
bank_account/acct_42_000337,bank_account/acct_42_000416,183057.47,2026-01-09T12:54:54.108161Z,IMPS,background
bank_account/acct_42_000423,bank_account/acct_42_000116,74419.58,2025-12-08T05:13:54.108161Z,NEFT,background
bank_account/acct_42_000079,bank_account/acct_42_000072,119790.45,2025-12-21T20:07:54.108161Z,UPI,background
bank_account/acct_42_000216,bank_account/acct_42_000348,114150.89,2025-12-05T21:34:54.108161Z,UPI,background
bank_account/acct_42_000104,bank_account/acct_42_000449,130701.94,2025-12-03T09:38:54.108161Z,IMPS,background
bank_account/acct_42_000353,bank_account/acct_42_000005,83235.89,2026-01-04T06:04:54.108161Z,UPI,background
bank_account/acct_42_000431,bank_account/acct_42_000097,163363.26,2025-12-30T10:17:54.108161Z,NEFT,background
bank_account/acct_42_000320,bank_account/acct_42_000354,79154.15,2025-12-17T03:37:54.108161Z,RTGS,background
bank_account/acct_42_000339,bank_account/acct_42_000353,44672.62,2025-12-21T15:02:54.108161Z,NEFT,background
bank_account/acct_42_000081,bank_account/acct_42_000405,97758.51,2026-01-19T00:37:54.108161Z,UPI,background
bank_account/acct_42_000085,bank_account/acct_42_000378,51374.18,2025-12-17T19:13:54.108161Z,IMPS,background
bank_account/acct_42_000145,bank_account/acct_42_000274,57359.15,2025-12-06T23:29:54.108161Z,UPI,background
bank_account/acct_42_000055,bank_account/acct_42_000389,23968.2,2025-12-09T12:03:54.108161Z,NEFT,background
bank_account/acct_42_000284,bank_account/acct_42_000433,99643.65,2026-01-22T01:15:54.108161Z,NEFT,background
bank_account/acct_42_000240,bank_account/acct_42_000245,21957.84,2026-01-16T17:39:54.108161Z,IMPS,background
bank_account/acct_42_000094,bank_account/acct_42_000042,152532.03,2025-12-10T16:38:54.108161Z,RTGS,background
bank_account/acct_42_000223,bank_account/acct_42_000315,74243.29,2025-12-14T14:04:54.108161Z,IMPS,background
bank_account/acct_42_000305,bank_account/acct_42_000393,8306.28,2025-12-02T01:45:54.108161Z,RTGS,background
bank_account/acct_42_000393,bank_account/acct_42_000107,145009.54,2026-01-27T23:32:54.108161Z,NEFT,background
bank_account/acct_42_000078,bank_account/acct_42_000174,171911.56,2026-01-14T12:57:54.108161Z,UPI,background
bank_account/acct_42_000236,bank_account/acct_42_000102,180322.41,2026-01-27T05:35:54.108161Z,IMPS,background
bank_account/acct_42_000078,bank_account/acct_42_000149,101168.36,2026-01-16T12:40:54.108161Z,RTGS,background
bank_account/acct_42_000171,bank_account/acct_42_000336,144264.1,2026-01-29T03:54:54.108161Z,NEFT,background
bank_account/acct_42_000431,bank_account/acct_42_000125,120371.84,2026-01-11T23:56:54.108161Z,RTGS,background
bank_account/acct_42_000073,bank_account/acct_42_000280,192838.89,2026-01-27T15:08:54.108161Z,NEFT,background
bank_account/acct_42_000209,bank_account/acct_42_000265,106901.33,2025-12-22T13:09:54.108161Z,UPI,background
bank_account/acct_42_000189,bank_account/acct_42_000019,28782.95,2026-01-23T19:35:54.108161Z,RTGS,background
bank_account/acct_42_000003,bank_account/acct_42_000195,783.85,2026-01-27T05:43:54.108161Z,NEFT,background
bank_account/acct_42_000438,bank_account/acct_42_000114,152459.03,2026-01-27T23:42:54.108161Z,NEFT,background
bank_account/acct_42_000010,bank_account/acct_42_000332,164817.28,2025-12-30T23:26:54.108161Z,IMPS,background
bank_account/acct_42_000144,bank_account/acct_42_000351,123248.21,2026-01-02T10:50:54.108161Z,IMPS,background
bank_account/acct_42_000313,bank_account/acct_42_000128,69094.74,2025-12-21T03:25:54.108161Z,IMPS,background
bank_account/acct_42_000078,bank_account/acct_42_000232,107337.29,2026-01-07T11:18:54.108161Z,RTGS,background
bank_account/acct_42_000146,bank_account/acct_42_000326,146222.61,2026-01-06T10:10:54.108161Z,RTGS,background
bank_account/acct_42_000188,bank_account/acct_42_000378,4285.33,2025-12-10T08:42:54.108161Z,RTGS,background
bank_account/acct_42_000021,bank_account/acct_42_000235,82133.25,2025-12-05T00:28:54.108161Z,RTGS,background
bank_account/acct_42_000205,bank_account/acct_42_000064,168043.06,2026-01-08T11:50:54.108161Z,IMPS,background
bank_account/acct_42_000215,bank_account/acct_42_000213,92170.25,2026-01-02T03:47:54.108161Z,IMPS,background
bank_account/acct_42_000237,bank_account/acct_42_000186,67626.49,2025-12-19T05:20:54.108161Z,RTGS,background
bank_account/acct_42_000370,bank_account/acct_42_000271,41262.42,2026-01-17T12:25:54.108161Z,RTGS,background
bank_account/acct_42_000447,bank_account/acct_42_000373,131899.26,2025-12-22T06:32:54.108161Z,IMPS,background
bank_account/acct_42_000280,bank_account/acct_42_000441,152818.92,2026-01-04T06:09:54.108161Z,UPI,background
bank_account/acct_42_000109,bank_account/acct_42_000201,28352.16,2026-01-24T00:25:54.108161Z,IMPS,background
bank_account/acct_42_000153,bank_account/acct_42_000426,191151.0,2025-12-05T21:39:54.108161Z,IMPS,background
bank_account/acct_42_000026,bank_account/acct_42_000102,43513.91,2025-12-26T13:36:54.108161Z,IMPS,background
bank_account/acct_42_000264,bank_account/acct_42_000221,36145.02,2026-01-02T18:08:54.108161Z,RTGS,background
bank_account/acct_42_000197,bank_account/acct_42_000290,133432.01,2026-01-12T19:43:54.108161Z,RTGS,background
bank_account/acct_42_000328,bank_account/acct_42_000205,115056.32,2025-12-10T12:11:54.108161Z,RTGS,background
bank_account/acct_42_000210,bank_account/acct_42_000162,93769.09,2025-12-06T14:29:54.108161Z,IMPS,background
bank_account/acct_42_000161,bank_account/acct_42_000312,186610.74,2025-12-22T00:50:54.108161Z,NEFT,background
bank_account/acct_42_000346,bank_account/acct_42_000049,157413.76,2026-01-25T18:13:54.108161Z,NEFT,background
bank_account/acct_42_000441,bank_account/acct_42_000445,10645.27,2025-12-07T15:52:54.108161Z,UPI,background
bank_account/acct_42_000182,bank_account/acct_42_000103,148742.5,2026-01-17T08:27:54.108161Z,NEFT,background
bank_account/acct_42_000185,bank_account/acct_42_000319,181858.2,2025-12-24T03:42:54.108161Z,IMPS,background
bank_account/acct_42_000173,bank_account/acct_42_000360,35126.08,2026-01-11T15:29:54.108161Z,RTGS,background
bank_account/acct_42_000077,bank_account/acct_42_000083,83095.66,2025-12-26T21:50:54.108161Z,IMPS,background
bank_account/acct_42_000081,bank_account/acct_42_000287,110509.01,2025-12-30T19:03:54.108161Z,UPI,background
bank_account/acct_42_000353,bank_account/acct_42_000434,180739.96,2026-01-22T20:17:54.108161Z,RTGS,background
bank_account/acct_42_000227,bank_account/acct_42_000049,151159.14,2026-01-22T05:56:54.108161Z,IMPS,background
bank_account/acct_42_000194,bank_account/acct_42_000244,34174.55,2026-01-28T22:56:54.108161Z,UPI,background
bank_account/acct_42_000225,bank_account/acct_42_000299,114424.86,2026-01-02T18:16:54.108161Z,IMPS,background
bank_account/acct_42_000343,bank_account/acct_42_000290,68831.38,2026-01-09T16:02:54.108161Z,UPI,background
bank_account/acct_42_000035,bank_account/acct_42_000090,27075.19,2026-01-10T19:49:54.108161Z,IMPS,background
bank_account/acct_42_000076,bank_account/acct_42_000056,198580.07,2025-12-10T20:07:54.108161Z,RTGS,background
bank_account/acct_42_000324,bank_account/acct_42_000164,58540.66,2025-12-11T16:06:54.108161Z,UPI,background
bank_account/acct_42_000308,bank_account/acct_42_000409,99000.5,2025-12-21T22:48:54.108161Z,IMPS,background
bank_account/acct_42_000086,bank_account/acct_42_000186,170265.44,2026-01-18T01:25:54.108161Z,UPI,background
bank_account/acct_42_000266,bank_account/acct_42_000012,97972.85,2025-12-04T13:15:54.108161Z,NEFT,background
bank_account/acct_42_000332,bank_account/acct_42_000122,140132.93,2026-01-14T03:37:54.108161Z,IMPS,background
bank_account/acct_42_000172,bank_account/acct_42_000020,54640.03,2025-12-12T20:32:54.108161Z,IMPS,background
bank_account/acct_42_000337,bank_account/acct_42_000041,66650.48,2026-01-28T14:29:54.108161Z,NEFT,background
bank_account/acct_42_000376,bank_account/acct_42_000293,3940.51,2026-01-06T12:08:54.108161Z,IMPS,background
bank_account/acct_42_000194,bank_account/acct_42_000198,7293.03,2025-12-18T09:43:54.108161Z,IMPS,background
bank_account/acct_42_000171,bank_account/acct_42_000187,160648.89,2025-12-07T04:27:54.108161Z,IMPS,background
bank_account/acct_42_000362,bank_account/acct_42_000175,26554.79,2026-01-08T10:01:54.108161Z,RTGS,background
bank_account/acct_42_000250,bank_account/acct_42_000144,53407.84,2025-12-03T03:35:54.108161Z,NEFT,background
bank_account/acct_42_000412,bank_account/acct_42_000341,182677.01,2025-12-06T01:34:54.108161Z,NEFT,background
bank_account/acct_42_000011,bank_account/acct_42_000415,25792.31,2025-12-13T15:17:54.108161Z,RTGS,background
bank_account/acct_42_000038,bank_account/acct_42_000090,74740.32,2026-01-20T23:25:54.108161Z,RTGS,background
bank_account/acct_42_000398,bank_account/acct_42_000044,172751.71,2026-01-30T18:29:54.108161Z,UPI,background
bank_account/acct_42_000445,bank_account/acct_42_000316,14169.52,2025-12-23T21:34:54.108161Z,IMPS,background
bank_account/acct_42_000323,bank_account/acct_42_000447,66247.04,2025-12-19T15:20:54.108161Z,NEFT,background
bank_account/acct_42_000028,bank_account/acct_42_000360,27829.12,2025-12-03T16:10:54.108161Z,RTGS,background
bank_account/acct_42_000046,bank_account/acct_42_000367,190283.25,2026-01-30T04:10:54.108161Z,RTGS,background
bank_account/acct_42_000107,bank_account/acct_42_000025,143424.14,2026-01-06T08:00:54.108161Z,RTGS,background
bank_account/acct_42_000243,bank_account/acct_42_000418,39540.22,2025-12-29T22:17:54.108161Z,RTGS,background
bank_account/acct_42_000240,bank_account/acct_42_000147,146339.79,2025-12-24T16:51:54.108161Z,IMPS,background
bank_account/acct_42_000094,bank_account/acct_42_000259,1362.05,2026-01-19T12:12:54.108161Z,UPI,background
bank_account/acct_42_000073,bank_account/acct_42_000449,108445.49,2026-01-17T19:03:54.108161Z,NEFT,background
bank_account/acct_42_000359,bank_account/acct_42_000389,15248.37,2026-01-19T07:58:54.108161Z,RTGS,background
bank_account/acct_42_000083,bank_account/acct_42_000202,127095.86,2025-12-24T08:49:54.108161Z,IMPS,background
bank_account/acct_42_000259,bank_account/acct_42_000327,57152.06,2026-01-03T10:23:54.108161Z,UPI,background
bank_account/acct_42_000376,bank_account/acct_42_000123,106157.11,2025-12-19T19:37:54.108161Z,UPI,background
bank_account/acct_42_000144,bank_account/acct_42_000386,32336.71,2026-01-27T16:48:54.108161Z,IMPS,background
bank_account/acct_42_000176,bank_account/acct_42_000375,12174.76,2025-12-13T04:16:54.108161Z,NEFT,background
bank_account/acct_42_000345,bank_account/acct_42_000391,179738.07,2026-01-02T18:32:54.108161Z,NEFT,background
bank_account/acct_42_000163,bank_account/acct_42_000301,154300.08,2025-12-03T06:36:54.108161Z,NEFT,background
bank_account/acct_42_000291,bank_account/acct_42_000134,145457.07,2026-01-10T03:33:54.108161Z,UPI,background
bank_account/acct_42_000380,bank_account/acct_42_000415,96141.72,2025-12-30T08:42:54.108161Z,IMPS,background
bank_account/acct_42_000160,bank_account/acct_42_000279,199819.58,2026-01-18T11:09:54.108161Z,RTGS,background
bank_account/acct_42_000021,bank_account/acct_42_000353,70643.7,2026-01-01T03:11:54.108161Z,UPI,background
bank_account/acct_42_000407,bank_account/acct_42_000433,189048.11,2026-01-05T03:07:54.108161Z,IMPS,background
bank_account/acct_42_000231,bank_account/acct_42_000078,28502.37,2025-12-13T05:47:54.108161Z,IMPS,background
bank_account/acct_42_000012,bank_account/acct_42_000447,27972.46,2026-01-10T05:55:54.108161Z,RTGS,background
bank_account/acct_42_000204,bank_account/acct_42_000187,2888.64,2025-12-10T20:21:54.108161Z,RTGS,background
bank_account/acct_42_000077,bank_account/acct_42_000303,189213.98,2026-01-17T15:42:54.108161Z,NEFT,background
bank_account/acct_42_000200,bank_account/acct_42_000241,30064.98,2026-01-09T12:11:54.108161Z,NEFT,background
bank_account/acct_42_000254,bank_account/acct_42_000200,31747.44,2025-12-08T00:11:54.108161Z,UPI,background
bank_account/acct_42_000116,bank_account/acct_42_000097,97358.3,2025-12-15T01:54:54.108161Z,IMPS,background
bank_account/acct_42_000222,bank_account/acct_42_000436,32048.15,2025-12-19T16:54:54.108161Z,UPI,background
bank_account/acct_42_000054,bank_account/acct_42_000034,190594.77,2025-12-16T02:40:54.108161Z,UPI,background
bank_account/acct_42_000072,bank_account/acct_42_000120,103800.66,2025-12-30T11:33:54.108161Z,IMPS,background
bank_account/acct_42_000251,bank_account/acct_42_000006,191375.66,2025-12-21T13:32:54.108161Z,UPI,background
bank_account/acct_42_000322,bank_account/acct_42_000159,136843.11,2026-01-02T22:04:54.108161Z,NEFT,background
bank_account/acct_42_000306,bank_account/acct_42_000066,105974.38,2026-01-09T06:12:54.108161Z,RTGS,background
bank_account/acct_42_000189,bank_account/acct_42_000289,194089.1,2026-01-26T18:20:54.108161Z,IMPS,background
bank_account/acct_42_000189,bank_account/acct_42_000213,49297.36,2025-12-01T07:48:54.108161Z,RTGS,background
bank_account/acct_42_000446,bank_account/acct_42_000160,126810.9,2025-12-04T02:41:54.108161Z,UPI,background
bank_account/acct_42_000284,bank_account/acct_42_000174,115486.24,2026-01-08T19:06:54.108161Z,RTGS,background
bank_account/acct_42_000065,bank_account/acct_42_000164,156340.87,2025-12-25T11:08:54.108161Z,RTGS,background
bank_account/acct_42_000416,bank_account/acct_42_000419,49894.9,2025-12-25T02:54:54.108161Z,NEFT,background
bank_account/acct_42_000160,bank_account/acct_42_000261,176157.56,2026-01-06T13:53:54.108161Z,UPI,background
bank_account/acct_42_000041,bank_account/acct_42_000270,98239.0,2025-12-23T09:52:54.108161Z,NEFT,background
bank_account/acct_42_000230,bank_account/acct_42_000199,155508.9,2025-12-11T09:31:54.108161Z,RTGS,background
bank_account/acct_42_000186,bank_account/acct_42_000434,155574.08,2025-12-31T10:31:54.108161Z,RTGS,background
bank_account/acct_42_000324,bank_account/acct_42_000001,65510.15,2025-12-08T21:45:54.108161Z,IMPS,background
bank_account/acct_42_000287,bank_account/acct_42_000074,156758.49,2026-01-10T02:24:54.108161Z,UPI,background
bank_account/acct_42_000309,bank_account/acct_42_000274,40091.66,2025-12-09T20:54:54.108161Z,RTGS,background
bank_account/acct_42_000305,bank_account/acct_42_000309,24160.45,2025-12-15T16:52:54.108161Z,RTGS,background
bank_account/acct_42_000268,bank_account/acct_42_000409,100875.44,2026-01-15T06:06:54.108161Z,IMPS,background
bank_account/acct_42_000358,bank_account/acct_42_000419,170554.93,2026-01-11T10:02:54.108161Z,RTGS,background
bank_account/acct_42_000073,bank_account/acct_42_000151,5154.21,2025-12-19T20:58:54.108161Z,IMPS,background
bank_account/acct_42_000040,bank_account/acct_42_000188,93041.4,2025-12-03T13:54:54.108161Z,IMPS,background
bank_account/acct_42_000320,bank_account/acct_42_000195,111097.35,2025-12-23T03:47:54.108161Z,UPI,background
bank_account/acct_42_000055,bank_account/acct_42_000140,91243.05,2026-01-17T22:14:54.108161Z,IMPS,background
bank_account/acct_42_000145,bank_account/acct_42_000083,117337.42,2026-01-10T18:22:54.108161Z,NEFT,background
bank_account/acct_42_000026,bank_account/acct_42_000444,65374.95,2025-12-31T06:21:54.108161Z,RTGS,background
bank_account/acct_42_000161,bank_account/acct_42_000425,144128.2,2025-12-26T18:04:54.108161Z,IMPS,background
bank_account/acct_42_000330,bank_account/acct_42_000165,79167.99,2026-01-09T22:01:54.108161Z,NEFT,background
bank_account/acct_42_000329,bank_account/acct_42_000144,64870.43,2025-12-12T23:32:54.108161Z,NEFT,background
bank_account/acct_42_000261,bank_account/acct_42_000028,144583.06,2025-12-16T14:26:54.108161Z,IMPS,background
bank_account/acct_42_000032,bank_account/acct_42_000034,28068.3,2026-01-24T01:06:54.108161Z,RTGS,background
bank_account/acct_42_000365,bank_account/acct_42_000120,18462.7,2026-01-07T06:45:54.108161Z,UPI,background
bank_account/acct_42_000041,bank_account/acct_42_000211,68780.26,2026-01-26T02:08:54.108161Z,IMPS,background
bank_account/acct_42_000279,bank_account/acct_42_000031,104983.4,2025-12-20T05:26:54.108161Z,RTGS,background
bank_account/acct_42_000280,bank_account/acct_42_000421,17985.8,2026-01-17T03:38:54.108161Z,RTGS,background
bank_account/acct_42_000059,bank_account/acct_42_000390,182293.73,2026-01-14T11:11:54.108161Z,RTGS,background
bank_account/acct_42_000028,bank_account/acct_42_000330,136736.04,2026-01-29T17:09:54.108161Z,RTGS,background
bank_account/acct_42_000245,bank_account/acct_42_000021,8530.96,2025-12-13T11:00:54.108161Z,RTGS,background
bank_account/acct_42_000445,bank_account/acct_42_000070,100166.72,2026-01-10T05:43:54.108161Z,IMPS,background
bank_account/acct_42_000009,bank_account/acct_42_000261,153130.78,2025-12-30T18:08:54.108161Z,IMPS,background
bank_account/acct_42_000281,bank_account/acct_42_000034,8121.99,2025-12-24T17:43:54.108161Z,RTGS,background
bank_account/acct_42_000117,bank_account/acct_42_000298,98343.86,2026-01-07T18:59:54.108161Z,NEFT,background
bank_account/acct_42_000297,bank_account/acct_42_000188,101878.81,2025-12-08T13:20:54.108161Z,IMPS,background
bank_account/acct_42_000108,bank_account/acct_42_000077,107292.37,2025-12-02T21:31:54.108161Z,UPI,background
bank_account/acct_42_000136,bank_account/acct_42_000284,74922.69,2026-01-06T13:29:54.108161Z,RTGS,background
bank_account/acct_42_000386,bank_account/acct_42_000311,51330.02,2026-01-18T07:47:54.108161Z,UPI,background
bank_account/acct_42_000201,bank_account/acct_42_000061,130127.48,2026-01-02T17:57:54.108161Z,IMPS,background
bank_account/acct_42_000308,bank_account/acct_42_000333,134402.09,2025-12-12T05:06:54.108161Z,RTGS,background
bank_account/acct_42_000094,bank_account/acct_42_000057,8427.85,2025-12-10T15:18:54.108161Z,RTGS,background
bank_account/acct_42_000102,bank_account/acct_42_000388,114084.37,2025-12-14T08:45:54.108161Z,RTGS,background
bank_account/acct_42_000303,bank_account/acct_42_000418,60743.78,2026-01-01T17:05:54.108161Z,RTGS,background
bank_account/acct_42_000290,bank_account/acct_42_000431,50541.28,2025-12-29T18:08:54.108161Z,UPI,background
bank_account/acct_42_000006,bank_account/acct_42_000110,165934.48,2025-12-06T07:33:54.108161Z,RTGS,background
